layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,layer16,layer17,layer18,layer19,layer20,process,side,subjid
-2.785571197569,-3.26278687445289,-3.51567311577515,-3.33675585550496,-2.99818988328334,-2.74474315741503,-2.54694880504258,-2.70843235672675,-3.45808689809069,-3.94744103141017,-3.54530865784406,-2.48650375830986,-1.11557344499873,0.227180155802112,1.04392098887271,1.44992832773561,1.8235197818221,1.65944522012956,0.462216375751566,-1.70347871477389,HCHP,left,7449
-3.39528371028455,-2.14808211440673,-0.660276064206247,0.623773592439981,1.5907726710686,2.55075207615344,3.72850201372589,5.39211880714209,6.55049044544703,6.33324868331572,5.15022795657594,3.14735383932925,1.01755320531953,-0.193560353156179,0.0278628308433464,1.88579701446362,4.31943506470953,6.20510166863742,7.06014080501904,6.47605614217006,HCHP,left,7452
-5.84608755871764,-5.93986355922694,-5.71398437110793,-5.26403743979074,-4.70039226903554,-3.92911090681348,-3.10428878639654,-2.16097122937291,-1.04664483078107,-0.0356739987767161,0.957138110479436,1.77983388362098,2.40509761718384,2.73388388561604,2.57428649095047,2.00104434007209,1.17002431721317,0.198439828172878,-0.826887641188847,-1.54883038628126,HCHP,left,7453
7.48744239895423,7.76608247677602,7.99417077823809,8.26935526632641,8.83953731712826,9.70650744558732,10.6857883237853,11.6666430911795,12.5087985832888,13.1998113659999,13.5384564264323,13.7545910248959,14.2056231405062,14.8997934982819,15.3903802816582,15.7010725356718,15.9032224108816,15.7268602485612,15.5178079856209,15.7023647443296,HCHP,left,7454
1.39603729767534,2.10462979111752,2.88742386791658,3.76644562436109,4.65276809208867,5.22932294975742,5.46446382183193,5.51600671365613,5.24104470171102,4.92166126578914,4.87823456985379,5.14397712401282,5.3633662874476,5.47287118524693,5.40635991847032,5.22732040234594,5.02800835461902,4.94804563472618,4.94645870233296,4.85438475588062,HCHP,left,7455
-2.73832003910264,-3.6458582231952,-3.81986526572606,-3.25147327188865,-2.32414585706115,-1.7050023596965,-1.76482017733522,-2.49992821488715,-3.76787163216024,-4.96698281248741,-6.06712177622402,-7.04043678296823,-7.74471373658901,-8.24613315811627,-8.1845436402599,-8.00967342045787,-7.95645814988334,-7.88467030824325,-7.92349913318925,-8.72475788381419,HCHP,left,7456
-4.61264876120266,-6.10139727821583,-7.51654700464266,-8.82877569722167,-10.0638923612482,-10.98570262907,-11.6219979967461,-12.1339203565093,-12.5576646165217,-13.0660683463856,-13.9669628820549,-15.5061332797389,-17.812283625173,-20.8395420203267,-24.352109159274,-28.0641525108013,-31.6957016911523,-34.9206005581144,-37.5003782967364,-39.2424633162121,HCHP,left,7457
0.0327134596481596,0.542339742630883,1.26720583758261,2.04132890486844,2.6692401552654,2.91283763903004,2.76541153710044,2.34403909441822,1.95591186592362,1.60093020612735,1.39554581173294,1.18350741227585,0.757649373924058,0.0479604900254895,-0.662083950698662,-1.12407948841875,-0.851778783139303,0.232975598976802,1.77319700541047,3.5026130498524,HCHP,left,7468
-6.78886625730674,-8.37510742008239,-9.57821497517366,-10.2348662726192,-10.4045883286943,-10.3094960105239,-10.0932744011497,-10.0288768923893,-10.2763801745856,-11.0110559762219,-12.2933034503388,-14.5037869713815,-17.4763214058584,-21.3625623951583,-25.7951787975419,-30.1702259808489,-33.9735333163448,-36.8872490476736,-38.6581627790418,-39.2770143457328,HCHP,left,7469
-9.62922530663665,-9.85232928206608,-10.071724549258,-10.2100187097213,-10.2222139012362,-10.2533561102235,-10.7485670898969,-11.7802374433135,-13.4594745915843,-15.3399456923778,-17.1075381004053,-17.7572225584769,-15.8560471086611,-11.33199464883,-5.84822398237221,-1.31618090131002,1.11894721937494,0.452947766679493,-3.97297036030721,-11.753035690789,HCHP,left,7482
-6.51490580985668,-6.06127442496666,-5.26830377646031,-4.03789959240529,-2.70181306484131,-1.51675609547357,-0.81896647841276,-0.856242060899925,-1.46693981128365,-2.56037013145239,-3.50236227653144,-3.79214206331475,-3.23233689985662,-2.14185425103207,-1.05467343492992,-0.373548019139856,-0.807312395718992,-2.37634379971121,-4.8048945019713,-7.61452127905005,HCHP,left,7484
-2.57336782664581,-2.66275851683564,-2.48858830884373,-1.784383240114,-0.481482990538681,1.28099996386757,3.19042154058408,4.90880214918993,5.96661148634046,6.24278943253597,5.79486001171416,4.82891750940296,3.6399645063387,2.5859778498221,1.86384106293916,1.78863765498211,2.50356851003551,3.54247566936427,4.65535951937707,5.94509897497891,HCHP,left,7485
